Region,Subject,Session,Neuron,State,FR
Visual,34,34.2,1215,SWD,3.460504562
Visual,34,34.2,1215,Still,3.861054316
Visual,34,34.2,1215,Moving,4.66763529
Visual,34,34.2,1216,SWD,20.74031071
Visual,34,34.2,1216,Still,33.24029255
Visual,34,34.2,1216,Moving,50.87905152
Visual,34,34.2,1217,SWD,1.128260787
Visual,34,34.2,1217,Still,1.559828331
Visual,34,34.2,1217,Moving,2.661739576
Visual,34,34.2,1218,SWD,1.087875614
Visual,34,34.2,1218,Still,1.48098702
Visual,34,34.2,1218,Moving,1.38476225
Visual,34,34.2,1219,SWD,4.540807956
Visual,34,34.2,1219,Still,9.174886376
Visual,34,34.2,1219,Moving,8.855719009
Visual,34,34.2,1220,SWD,9.099284425
Visual,34,34.2,1220,Still,13.21206784
Visual,34,34.2,1220,Moving,22.71704299
Visual,34,34.2,1221,SWD,4.19753398
Visual,34,34.2,1221,Still,8.816845558
Visual,34,34.2,1221,Moving,14.07689383
Visual,34,34.2,1222,SWD,0.209498088
Visual,34,34.2,1222,Still,0.4535183695
Visual,34,34.2,1222,Moving,0.8303092913
Visual,34,34.2,1223,SWD,1.148453374
Visual,34,34.2,1223,Still,1.434694874
Visual,34,34.2,1223,Moving,2.315549014
Visual,34,34.2,1224,SWD,2.130317907
Visual,34,34.2,1224,Still,2.189112193
Visual,34,34.2,1224,Moving,2.633423198
Visual,34,34.2,1225,SWD,0.9061423325
Visual,34,34.2,1225,Still,0.428202352
Visual,34,34.2,1225,Moving,0.5718081588
Visual,34,34.2,1226,SWD,0.2170703081
Visual,34,34.2,1226,Still,0.2477353135
Visual,34,34.2,1226,Moving,0.2256175962
Visual,34,34.2,1227,SWD,0.4215202494
Visual,34,34.2,1227,Still,0.4148210285
Visual,34,34.2,1227,Moving,0.2228773015
Visual,34,34.2,1228,SWD,0.8354682787
Visual,34,34.2,1228,Still,0.7395893665
Visual,34,34.2,1228,Moving,1.04587914
Visual,34,34.2,1229,SWD,1.648219897
Visual,34,34.2,1229,Still,1.692556594
Visual,34,34.2,1229,Moving,3.719493327
Visual,34,34.2,1230,SWD,0.5048146699
Visual,34,34.2,1230,Still,0.403247992
Visual,34,34.2,1230,Moving,0.179946018
Visual,34,34.2,1231,SWD,15.53567147
Visual,34,34.2,1231,Still,21.13417301
Visual,34,34.2,1231,Moving,30.27386231
Visual,34,34.2,1232,SWD,0.3659906357
Visual,34,34.2,1232,Still,0.3837184928
Visual,34,34.2,1232,Moving,0.4914261812
Visual,34,34.2,1233,SWD,0.3331776821
Visual,34,34.2,1233,Still,0.5663554758
Visual,34,34.2,1233,Moving,1.275150463
Visual,34,34.2,1234,SWD,1.718893951
Visual,34,34.2,1234,Still,2.650225368
Visual,34,34.2,1234,Moving,4.266638833
Visual,34,34.2,1235,SWD,0.1867814279
Visual,34,34.2,1235,Still,0.2582233778
Visual,34,34.2,1235,Moving,0.3973427301
Visual,34,34.2,1236,SWD,0.9591478728
Visual,34,34.2,1236,Still,1.469775641
Visual,34,34.2,1236,Moving,1.293419094
Visual,34,34.2,1237,SWD,1.55230511
Visual,34,34.2,1237,Still,2.6762647
Visual,34,34.2,1237,Moving,3.296574513
Visual,34,34.2,1238,SWD,0.3988035892
Visual,34,34.2,1238,Still,0.5866082897
Visual,34,34.2,1238,Moving,0.7599750609
Visual,34,34.2,1239,SWD,0.6512109242
Visual,34,34.2,1239,Still,0.7457375421
Visual,34,34.2,1239,Moving,0.2785966269
Visual,34,34.2,1240,SWD,1.501823643
Visual,34,34.2,1240,Still,2.247700691
Visual,34,34.2,1240,Moving,3.976167596
Visual,34,34.2,1241,SWD,0.3861832225
Visual,34,34.2,1241,Still,0.4213308616
Visual,34,34.2,1241,Moving,0.244799659
Visual,34,34.2,1242,SWD,0.09086664058
Visual,34,34.2,1242,Still,0.1092205324
Visual,34,34.2,1242,Moving,0.4357068558
Visual,34,34.2,1243,SWD,0.09086664058
Visual,34,34.2,1243,Still,0.1367064941
Visual,34,34.2,1243,Moving,0.3096533
Visual,34,34.2,1244,SWD,0.4518091296
Visual,34,34.2,1244,Still,0.7999861509
Visual,34,34.2,1244,Moving,0.525223149
Visual,34,34.2,1245,SWD,0.3457980489
Visual,34,34.2,1245,Still,0.4690696373
Visual,34,34.2,1245,Moving,1.032177667
Visual,34,34.2,1246,SWD,1.751706905
Visual,34,34.2,1246,Still,2.212258266
Visual,34,34.2,1246,Moving,2.57039642
Visual,34,34.2,1247,SWD,0.1842573545
Visual,34,34.2,1247,Still,0.2162711204
Visual,34,34.2,1247,Moving,0.3763338042
Visual,34,34.2,1248,SWD,0.201925868
Visual,34,34.2,1248,Still,0.1453862716
Visual,34,34.2,1248,Moving,0.1488893449
Visual,34,34.2,1249,SWD,2.710854777
Visual,34,34.2,1249,Still,2.87734621
Visual,34,34.2,1249,Moving,2.23151331
Hipp,34,34.2,1250,SWD,2.077312367
Hipp,34,34.2,1250,Still,2.219129757
Hipp,34,34.2,1250,Moving,1.873448137
Hipp,34,34.2,1251,SWD,11.6586948
Hipp,34,34.2,1251,Still,11.71263629
Hipp,34,34.2,1251,Moving,13.66402276
Caudoputamen,35,35.1,1252,SWD,0.347601455
Caudoputamen,35,35.1,1252,Still,0.7568846585
Caudoputamen,35,35.1,1252,Moving,0.3229290381
Somatosensory,35,35.1,1253,SWD,1.827281966
Somatosensory,35,35.1,1253,Still,4.075554906
Somatosensory,35,35.1,1253,Moving,2.214791851
Somatosensory,35,35.1,1254,SWD,0.5033572982
Somatosensory,35,35.1,1254,Still,0.5629887027
Somatosensory,35,35.1,1254,Moving,0.06782984363
Somatosensory,35,35.1,1255,SWD,1.711414814
Somatosensory,35,35.1,1255,Still,7.14049187
Somatosensory,35,35.1,1255,Moving,9.016945517
Somatosensory,35,35.1,1256,SWD,2.412316108
Somatosensory,35,35.1,1256,Still,2.350341186
Somatosensory,35,35.1,1256,Moving,1.080853813
Somatosensory,35,35.1,1257,SWD,0.7768797546
Somatosensory,35,35.1,1257,Still,1.371367984
Somatosensory,35,35.1,1257,Moving,0.6252142108
Somatosensory,35,35.1,1258,SWD,2.368628494
Somatosensory,35,35.1,1258,Still,1.63488237
Somatosensory,35,35.1,1258,Moving,0.7077896726
Somatosensory,35,35.1,1259,SWD,0.5204524517
Somatosensory,35,35.1,1259,Still,1.401574328
Somatosensory,35,35.1,1259,Moving,0.1739982945
Somatosensory,35,35.1,1260,SWD,2.057116807
Somatosensory,35,35.1,1260,Still,0.7937076294
Somatosensory,35,35.1,1260,Moving,0.1046938891
Somatosensory,35,35.1,1261,SWD,2.364829571
Somatosensory,35,35.1,1261,Still,1.953631211
Somatosensory,35,35.1,1261,Moving,0.2536246327
Somatosensory,35,35.1,1262,SWD,11.6835877
Somatosensory,35,35.1,1262,Still,17.55247456
Somatosensory,35,35.1,1262,Moving,19.4214537
Somatosensory,35,35.1,1263,SWD,7.466783167
Somatosensory,35,35.1,1263,Still,13.02152306
Somatosensory,35,35.1,1263,Moving,13.4627494
Somatosensory,35,35.1,1264,SWD,4.678373681
Somatosensory,35,35.1,1264,Still,4.932264337
Somatosensory,35,35.1,1264,Moving,2.387315583
Caudoputamen,35,35.1,1265,SWD,4.742955372
Caudoputamen,35,35.1,1265,Still,2.687789192
Caudoputamen,35,35.1,1265,Moving,9.648057975
Caudoputamen,35,35.1,1266,SWD,0.4957594522
Caudoputamen,35,35.1,1266,Still,0.2807751527
Caudoputamen,35,35.1,1266,Moving,2.020149691
Caudoputamen,35,35.1,1267,SWD,1.774097043
Caudoputamen,35,35.1,1267,Still,0.5543583189
Caudoputamen,35,35.1,1267,Moving,1.322681951
Caudoputamen,35,35.1,1268,SWD,0.9098420598
Caudoputamen,35,35.1,1268,Still,0.4087925123
Caudoputamen,35,35.1,1268,Moving,0.7446537181
Caudoputamen,35,35.1,1269,SWD,0.2222369958
Caudoputamen,35,35.1,1269,Still,0.4556842642
Caudoputamen,35,35.1,1269,Moving,0.2831158691
Somatosensory,35,35.1,1270,SWD,0.6667109874
Somatosensory,35,35.1,1270,Still,0.8843266592
Somatosensory,35,35.1,1270,Moving,0.1120666982
Somatosensory,35,35.1,1271,SWD,0.06078276809
Somatosensory,35,35.1,1271,Still,1.269241776
Somatosensory,35,35.1,1271,Moving,4.689106581
Somatosensory,35,35.1,1272,SWD,0.2697235334
Somatosensory,35,35.1,1272,Still,5.960718405
Somatosensory,35,35.1,1272,Moving,11.81418929
Somatosensory,35,35.1,1273,SWD,0.1937450733
Somatosensory,35,35.1,1273,Still,0.3846274376
Somatosensory,35,35.1,1273,Moving,0.7579247744
Somatosensory,35,35.1,1274,SWD,0.8243662922
Somatosensory,35,35.1,1274,Still,2.218583993
Somatosensory,35,35.1,1274,Moving,2.378468212
Somatosensory,35,35.1,1275,SWD,0.370394993
Somatosensory,35,35.1,1275,Still,0.221513184
Somatosensory,35,35.1,1275,Moving,5.563521739
Somatosensory,35,35.1,1276,SWD,1.652531507
Somatosensory,35,35.1,1276,Still,1.216884115
Somatosensory,35,35.1,1276,Moving,4.482667927
Somatosensory,35,35.1,1277,SWD,0.9231382903
Somatosensory,35,35.1,1277,Still,0.3124198933
Somatosensory,35,35.1,1277,Moving,0.08552458544
Somatosensory,35,35.1,1278,SWD,6.877950101
Somatosensory,35,35.1,1278,Still,2.141773578
Somatosensory,35,35.1,1278,Moving,4.736292559
Somatosensory,35,35.1,1279,SWD,0.7692819086
Somatosensory,35,35.1,1279,Still,0.7105682655
Somatosensory,35,35.1,1279,Moving,0.2727939363
Somatosensory,35,35.1,1280,SWD,0.5128546057
Somatosensory,35,35.1,1280,Still,0.2042524164
Somatosensory,35,35.1,1280,Moving,1.552713594
Somatosensory,35,35.1,1281,SWD,6.452470725
Somatosensory,35,35.1,1281,Still,2.880246751
Somatosensory,35,35.1,1281,Moving,8.577526095
Somatosensory,35,35.1,1282,SWD,4.786642987
Somatosensory,35,35.1,1282,Still,1.483275294
Somatosensory,35,35.1,1282,Moving,2.950598198
Somatosensory,35,35.1,1283,SWD,2.12359796
Somatosensory,35,35.1,1283,Still,4.796767311
Somatosensory,35,35.1,1283,Moving,10.29391605
Somatosensory,35,35.1,1284,SWD,1.975439963
Somatosensory,35,35.1,1284,Still,1.012631698
Somatosensory,35,35.1,1284,Moving,1.288767029
Somatosensory,35,35.1,1285,SWD,21.19419145
Somatosensory,35,35.1,1285,Still,19.61427324
Somatosensory,35,35.1,1285,Moving,6.803628228
Caudoputamen,35,35.1,1286,SWD,0.3191095324
Caudoputamen,35,35.1,1286,Still,0.6513062968
Caudoputamen,35,35.1,1286,Moving,0.4231992418
Caudoputamen,35,35.1,1287,SWD,3.749537006
Caudoputamen,35,35.1,1287,Still,7.521954833
Caudoputamen,35,35.1,1287,Moving,11.2730251
Somatosensory,35,35.1,1288,SWD,4.693569373
Somatosensory,35,35.1,1288,Still,7.22017908
Somatosensory,35,35.1,1288,Moving,8.409426048
Caudoputamen,35,35.2,1289,SWD,4.035506756
Caudoputamen,35,35.2,1289,Still,0.8915344849
Caudoputamen,35,35.2,1289,Moving,1.553499302
Caudoputamen,35,35.2,1290,SWD,0.6274286122
Caudoputamen,35,35.2,1290,Still,0.08877051685
Caudoputamen,35,35.2,1290,Moving,1.672999248
Caudoputamen,35,35.2,1291,SWD,1.190688389
Caudoputamen,35,35.2,1291,Still,0.05500290848
Caudoputamen,35,35.2,1291,Moving,0.7252410534
Caudoputamen,35,35.2,1292,SWD,0.8199351182
Caudoputamen,35,35.2,1292,Still,0.01862440256
Caudoputamen,35,35.2,1292,Moving,2.064464589
Somatosensory,35,35.2,1293,SWD,2.616662508
Somatosensory,35,35.2,1293,Still,3.604605164
Somatosensory,35,35.2,1293,Moving,10.24815057
Somatosensory,35,35.2,1294,SWD,0.1711168942
Somatosensory,35,35.2,1294,Still,0.1758004353
Somatosensory,35,35.2,1294,Moving,0.1401033853
Somatosensory,35,35.2,1295,SWD,3.172792414
Somatosensory,35,35.2,1295,Still,3.582499564
Somatosensory,35,35.2,1295,Moving,7.454324236
Somatosensory,35,35.2,1296,SWD,0.3422337885
Somatosensory,35,35.2,1296,Still,0.3475974944
Somatosensory,35,35.2,1296,Moving,0.06593100485
Somatosensory,35,35.2,1297,SWD,0.1425974119
Somatosensory,35,35.2,1297,Still,0.5665647693
Somatosensory,35,35.2,1297,Moving,1.458723482
Somatosensory,35,35.2,1298,SWD,4.520337956
Somatosensory,35,35.2,1298,Still,5.041469118
Somatosensory,35,35.2,1298,Moving,12.20959796
Somatosensory,35,35.2,1299,SWD,0.4919610709
Somatosensory,35,35.2,1299,Still,0.2123530011
Somatosensory,35,35.2,1299,Moving,0.01648275121
Somatosensory,35,35.2,1300,SWD,1.290506577
Somatosensory,35,35.2,1300,Still,0.9698614116
Somatosensory,35,35.2,1300,Moving,0.1277413219
Somatosensory,35,35.2,1301,SWD,0.6702078357
Somatosensory,35,35.2,1301,Still,0.9604621804
Somatosensory,35,35.2,1301,Moving,0.2472412682
Somatosensory,35,35.2,1302,SWD,1.868026095
Somatosensory,35,35.2,1302,Still,1.660008665
Somatosensory,35,35.2,1302,Moving,0.6634307363
Somatosensory,35,35.2,1303,SWD,0.1354675413
Somatosensory,35,35.2,1303,Still,0.1023471841
Somatosensory,35,35.2,1303,Moving,0.01648275121
Somatosensory,35,35.2,1304,SWD,0.3065844355
Somatosensory,35,35.2,1304,Still,0.3119152278
Somatosensory,35,35.2,1304,Moving,0.02472412682
Somatosensory,35,35.2,1305,SWD,0.4705714591
Somatosensory,35,35.2,1305,Still,0.2718814653
Somatosensory,35,35.2,1305,Moving,0.004120687803
Somatosensory,35,35.2,1306,SWD,1.611350754
Somatosensory,35,35.2,1306,Still,2.049206461
Somatosensory,35,35.2,1306,Moving,1.438120043
Somatosensory,35,35.2,1307,SWD,1.212078001
Somatosensory,35,35.2,1307,Still,3.011931419
Somatosensory,35,35.2,1307,Moving,0.4986032242
Somatosensory,35,35.2,1308,SWD,0.8128052476
Somatosensory,35,35.2,1308,Still,0.2581307382
Somatosensory,35,35.2,1308,Moving,0.3172929608
Somatosensory,35,35.2,1309,SWD,0.05703896474
Somatosensory,35,35.2,1309,Still,0.09816974805
Somatosensory,35,35.2,1309,Moving,0.01236206341
Somatosensory,35,35.2,1310,SWD,0.05703896474
Somatosensory,35,35.2,1310,Still,0.09190359392
Somatosensory,35,35.2,1310,Moving,0.02472412682
Somatosensory,35,35.2,1311,SWD,0.2780649531
Somatosensory,35,35.2,1311,Still,0.2715333457
Somatosensory,35,35.2,1311,Moving,0.1771895755
Somatosensory,35,35.2,1312,SWD,0.4777013297
Somatosensory,35,35.2,1312,Still,0.3220106984
Somatosensory,35,35.2,1312,Moving,0.03296550243
Somatosensory,35,35.2,1313,SWD,0.5204805533
Somatosensory,35,35.2,1313,Still,0.165530905
Somatosensory,35,35.2,1313,Moving,0.07417238046
Somatosensory,35,35.2,1314,SWD,3.522156073
Somatosensory,35,35.2,1314,Still,3.142302237
Somatosensory,35,35.2,1314,Moving,1.936723268
Somatosensory,35,35.2,1315,SWD,6.402623792
Somatosensory,35,35.2,1315,Still,6.888069928
Somatosensory,35,35.2,1315,Moving,6.729083183
Somatosensory,35,35.2,1316,SWD,8.819649923
Somatosensory,35,35.2,1316,Still,7.450457262
Somatosensory,35,35.2,1316,Moving,10.00502999
Somatosensory,35,35.2,1317,SWD,1.604220883
Somatosensory,35,35.2,1317,Still,3.349259383
Somatosensory,35,35.2,1317,Moving,2.954533155
Somatosensory,35,35.2,1318,SWD,1.183558518
Somatosensory,35,35.2,1318,Still,1.219811337
Somatosensory,35,35.2,1318,Moving,1.705964751
Somatosensory,35,35.2,1319,SWD,3.023065131
Somatosensory,35,35.2,1319,Still,3.842719021
Somatosensory,35,35.2,1319,Moving,13.00901139
Caudoputamen,35,35.2,1320,SWD,7.57905244
Caudoputamen,35,35.2,1320,Still,2.799404358
Caudoputamen,35,35.2,1320,Moving,2.690809136
Caudoputamen,35,35.2,1321,SWD,2.324337813
Caudoputamen,35,35.2,1321,Still,0.2831953547
Caudoputamen,35,35.2,1321,Moving,0.04944825364
Caudoputamen,35,35.2,1322,SWD,1.033831236
Caudoputamen,35,35.2,1322,Still,0.1898992821
Caudoputamen,35,35.2,1322,Moving,0.07417238046
Caudoputamen,35,35.2,1323,SWD,1.098000071
Caudoputamen,35,35.2,1323,Still,0.1848515469
Caudoputamen,35,35.2,1323,Moving,0.1194999463
Caudoputamen,35,35.2,1324,SWD,2.88759759
Caudoputamen,35,35.2,1324,Still,0.1375072712
Caudoputamen,35,35.2,1324,Moving,0.02472412682
Caudoputamen,35,35.2,1325,SWD,0.5347402945
Caudoputamen,35,35.2,1325,Still,0.1592647508
Caudoputamen,35,35.2,1325,Moving,0.1977930146
Caudoputamen,35,35.2,1326,SWD,1.796727389
Caudoputamen,35,35.2,1326,Still,0.08668179881
Caudoputamen,35,35.2,1326,Moving,0.07417238046
Caudoputamen,35,35.2,1327,SWD,1.518662436
Caudoputamen,35,35.2,1327,Still,0.1173163301
Caudoputamen,35,35.2,1327,Moving,0.04944825364
Caudoputamen,35,35.2,1328,SWD,1.404584507
Caudoputamen,35,35.2,1328,Still,0.1133129539
Caudoputamen,35,35.2,1328,Moving,0.08653444387
Caudoputamen,35,35.2,1329,SWD,1.732558554
Caudoputamen,35,35.2,1329,Still,0.04856269451
Caudoputamen,35,35.2,1329,Moving,1.528775175
Caudoputamen,35,35.2,1330,SWD,1.789597519
Caudoputamen,35,35.2,1330,Still,0.1500395795
Caudoputamen,35,35.2,1330,Moving,0.1977930146
Caudoputamen,35,35.2,1331,SWD,2.481194966
Caudoputamen,35,35.2,1331,Still,0.4435044646
Caudoputamen,35,35.2,1331,Moving,1.25680978
Caudoputamen,35,35.2,1332,SWD,2.894727461
Caudoputamen,35,35.2,1332,Still,0.390764334
Caudoputamen,35,35.2,1332,Moving,0.8859478777
Caudoputamen,35,35.2,1333,SWD,2.067662472
Caudoputamen,35,35.2,1333,Still,0.25621608
Caudoputamen,35,35.2,1333,Moving,0.3337757121
Caudoputamen,35,35.2,1334,SWD,1.796727389
Caudoputamen,35,35.2,1334,Still,0.2885912097
Caudoputamen,35,35.2,1334,Moving,0.02472412682
Caudoputamen,35,35.2,1335,SWD,5.803714663
Caudoputamen,35,35.2,1335,Still,0.7670817015
Caudoputamen,35,35.2,1335,Moving,1.891395702
Caudoputamen,35,35.2,1336,SWD,3.315389826
Caudoputamen,35,35.2,1336,Still,0.4309721563
Caudoputamen,35,35.2,1336,Moving,0.08653444387
Caudoputamen,35,35.2,1337,SWD,4.163844426
Caudoputamen,35,35.2,1337,Still,1.107542743
Caudoputamen,35,35.2,1337,Moving,0.1813102633
Caudoputamen,35,35.2,1338,SWD,2.317207943
Caudoputamen,35,35.2,1338,Still,0.07902316598
Caudoputamen,35,35.2,1338,Moving,0
Caudoputamen,35,35.2,1339,SWD,4.071156109
Caudoputamen,35,35.2,1339,Still,3.386856308
Caudoputamen,35,35.2,1339,Moving,5.080808061
Caudoputamen,35,35.2,1340,SWD,5.76806531
Caudoputamen,35,35.2,1340,Still,4.475774648
Caudoputamen,35,35.2,1340,Moving,5.216790759
Caudoputamen,35,35.2,1341,SWD,3.094363837
Caudoputamen,35,35.2,1341,Still,0.6111240876
Caudoputamen,35,35.2,1341,Moving,1.05077539
Caudoputamen,35,35.2,1342,SWD,3.636234002
Caudoputamen,35,35.2,1342,Still,0.7388840079
Caudoputamen,35,35.2,1342,Moving,0.6016204193
Caudoputamen,35,35.2,1343,SWD,1.290506577
Caudoputamen,35,35.2,1343,Still,0.07954534549
Caudoputamen,35,35.2,1343,Moving,0.04944825364
Caudoputamen,35,35.2,1344,SWD,1.967844284
Caudoputamen,35,35.2,1344,Still,0.06788333642
Caudoputamen,35,35.2,1344,Moving,10.136892
Caudoputamen,35,35.2,1345,SWD,1.504402695
Caudoputamen,35,35.2,1345,Still,0.05186983142
Caudoputamen,35,35.2,1345,Moving,1.211482214
Caudoputamen,35,35.2,1346,SWD,1.532922177
Caudoputamen,35,35.2,1346,Still,0.3902421545
Caudoputamen,35,35.2,1346,Moving,0.05356894144
Somatosensory,35,35.2,1347,SWD,1.504402695
Somatosensory,35,35.2,1347,Still,1.694472513
Somatosensory,35,35.2,1347,Moving,0.4532756584
Somatosensory,35,35.2,1348,SWD,0.6274286122
Somatosensory,35,35.2,1348,Still,1.429727501
Somatosensory,35,35.2,1348,Moving,3.13172273
Somatosensory,35,35.2,1349,SWD,0.07842857652
Somatosensory,35,35.2,1349,Still,0.2297589848
Somatosensory,35,35.2,1349,Moving,0.1112585707
Somatosensory,35,35.2,1350,SWD,0.192506506
Somatosensory,35,35.2,1350,Still,0.2405506947
Somatosensory,35,35.2,1350,Moving,6.745565934
Somatosensory,35,35.2,1351,SWD,0.3208441767
Somatosensory,35,35.2,1351,Still,0.18154441
Somatosensory,35,35.2,1351,Moving,0.06181031705
Somatosensory,35,35.2,1352,SWD,1.033831236
Somatosensory,35,35.2,1352,Still,0.7468907604
Somatosensory,35,35.2,1352,Moving,0.5398101022
Somatosensory,35,35.2,1353,SWD,0.2210259884
Somatosensory,35,35.2,1353,Still,0.1829368887
Somatosensory,35,35.2,1353,Moving,0.08241375606
Somatosensory,35,35.2,1354,SWD,2.424156002
Somatosensory,35,35.2,1354,Still,3.553605632
Somatosensory,35,35.2,1354,Moving,10.77147792
Somatosensory,35,35.2,1355,SWD,8.05675377
Somatosensory,35,35.2,1355,Still,6.218113616
Somatosensory,35,35.2,1355,Moving,13.19444235
Somatosensory,35,35.2,1356,SWD,8.705571994
Somatosensory,35,35.2,1356,Still,6.632201968
Somatosensory,35,35.2,1356,Moving,10.72202966
Somatosensory,35,35.2,1357,SWD,8.013974546
Somatosensory,35,35.2,1357,Still,16.75604427
Somatosensory,35,35.2,1357,Moving,18.69556056
Somatosensory,35,35.2,1358,SWD,3.208441767
Somatosensory,35,35.2,1358,Still,4.385089473
Somatosensory,35,35.2,1358,Moving,7.903479207
Somatosensory,35,35.2,1359,SWD,3.215571637
Somatosensory,35,35.2,1359,Still,3.226547198
Somatosensory,35,35.2,1359,Moving,3.387205374
Somatosensory,35,35.2,1360,SWD,1.269116966
Somatosensory,35,35.2,1360,Still,1.139395693
Somatosensory,35,35.2,1360,Moving,1.66887856
Somatosensory,35,35.2,1361,SWD,3.500766461
Somatosensory,35,35.2,1361,Still,4.049502107
Somatosensory,35,35.2,1361,Moving,9.41577163
Somatosensory,35,35.2,1362,SWD,5.076467862
Somatosensory,35,35.2,1362,Still,3.59781683
Somatosensory,35,35.2,1362,Moving,8.224892855
Somatosensory,35,35.2,1363,SWD,0.8341948594
Somatosensory,35,35.2,1363,Still,0.3952898898
Somatosensory,35,35.2,1363,Moving,0.3626205267
Somatosensory,35,35.2,1364,SWD,1.19781826
Somatosensory,35,35.2,1364,Still,0.6264413532
Somatosensory,35,35.2,1364,Moving,0.02060343902
Somatosensory,35,35.2,1365,SWD,0.3564935296
Somatosensory,35,35.2,1365,Still,0.3618704011
Somatosensory,35,35.2,1365,Moving,0.05768962925
Caudoputamen,35,35.2,1366,SWD,0.8128052476
Caudoputamen,35,35.2,1366,Still,0.1965135559
Caudoputamen,35,35.2,1366,Moving,0.1607068243
Caudoputamen,35,35.2,1367,SWD,1.782467648
Caudoputamen,35,35.2,1367,Still,0.05918034457
Caudoputamen,35,35.2,1367,Moving,0.6675514241
Caudoputamen,35,35.2,1368,SWD,3.24409112
Caudoputamen,35,35.2,1368,Still,0.4494224991
Caudoputamen,35,35.2,1368,Moving,2.274619667
Caudoputamen,35,35.2,1369,SWD,5.482870486
Caudoputamen,35,35.2,1369,Still,0.9340050852
Caudoputamen,35,35.2,1369,Moving,7.95292746
Caudoputamen,35,35.2,1370,SWD,2.687961214
Caudoputamen,35,35.2,1370,Still,0.5435888709
Caudoputamen,35,35.2,1370,Moving,0.3008102096
Caudoputamen,35,35.2,1371,SWD,7.186909558
Caudoputamen,35,35.2,1371,Still,1.615101227
Caudoputamen,35,35.2,1371,Moving,6.893910695
Somatosensory,35,35.2,1372,SWD,12.12790988
Somatosensory,35,35.2,1372,Still,20.50738187
Somatosensory,35,35.2,1372,Moving,21.27511113
Hipp,36,36.1,1373,SWD,29.94835237
Hipp,36,36.1,1373,Still,36.00420139
Hipp,36,36.1,1373,Moving,44.09265921
Hipp,36,36.1,1374,SWD,0.2218665891
Hipp,36,36.1,1374,Still,0.4364953094
Hipp,36,36.1,1374,Moving,0.8305374341
Hipp,36,36.1,1375,SWD,7.162774908
Hipp,36,36.1,1375,Still,7.557776705
Hipp,36,36.1,1375,Moving,18.47524341
Hipp,36,36.1,1376,SWD,12.77369608
Hipp,36,36.1,1376,Still,9.96103867
Hipp,36,36.1,1376,Moving,35.11633649
Hipp,36,36.1,1377,SWD,2.381125579
Hipp,36,36.1,1377,Still,2.401675863
Hipp,36,36.1,1377,Moving,3.91330358
Hipp,36,36.1,1378,SWD,1.628234039
Hipp,36,36.1,1378,Still,0.4758306425
Hipp,36,36.1,1378,Moving,0.09665252955
Hipp,36,36.1,1379,SWD,1.003855387
Hipp,36,36.1,1379,Still,2.099047574
Hipp,36,36.1,1379,Moving,1.588023538
Hipp,36,36.1,1380,SWD,1.205111418
Hipp,36,36.1,1380,Still,1.197824337
Hipp,36,36.1,1380,Moving,2.926548685
Hipp,36,36.1,1381,SWD,2.564195825
Hipp,36,36.1,1381,Still,2.396917556
Hipp,36,36.1,1381,Moving,3.417678399
Hipp,36,36.1,1382,SWD,2.73877937
Hipp,36,36.1,1382,Still,1.563896712
Hipp,36,36.1,1382,Moving,4.834874211
Hipp,36,36.1,1383,SWD,0.4510074925
Hipp,36,36.1,1383,Still,2.768065458
Hipp,36,36.1,1383,Moving,0.1303685282
Hipp,36,36.1,1384,SWD,0.8547319415
Hipp,36,36.1,1384,Still,1.48871547
Hipp,36,36.1,1384,Moving,3.053545614
Hipp,36,36.1,1385,SWD,1.254819233
Hipp,36,36.1,1385,Still,1.803715355
Hipp,36,36.1,1385,Moving,3.013086415
Hipp,36,36.1,1386,SWD,3.285565335
Hipp,36,36.1,1386,Still,6.314272626
Hipp,36,36.1,1386,Moving,9.168503908
Hipp,36,36.1,1387,SWD,1.582163381
Hipp,36,36.1,1387,Still,0.756887942
Hipp,36,36.1,1387,Moving,1.919564191
Visual,36,36.1,1388,SWD,0.1782207027
Visual,36,36.1,1388,Still,0.1230815262
Visual,36,36.1,1388,Moving,0.3292929204
Visual,36,36.1,1389,SWD,1.222084819
Visual,36,36.1,1389,Still,1.931237968
Visual,36,36.1,1389,Moving,2.035322454
Visual,36,36.1,1390,SWD,0.8862539706
Visual,36,36.1,1390,Still,1.326298611
Visual,36,36.1,1390,Moving,5.155176198
Visual,36,36.1,1391,SWD,8.881937877
Visual,36,36.1,1391,Still,8.542746135
Visual,36,36.1,1391,Moving,7.590595169
Visual,36,36.1,1392,SWD,8.549744187
Visual,36,36.1,1392,Still,9.544528247
Visual,36,36.1,1392,Moving,10.47106532
Visual,36,36.1,1393,SWD,2.154409447
Visual,36,36.1,1393,Still,2.98440979
Visual,36,36.1,1393,Moving,4.270693166
Visual,36,36.1,1394,SWD,3.20191072
Visual,36,36.1,1394,Still,3.181086455
Visual,36,36.1,1394,Moving,3.65706199
Visual,36,36.1,1395,SWD,3.034601489
Visual,36,36.1,1395,Still,3.033261736
Visual,36,36.1,1395,Moving,1.266597684
Visual,36,36.1,1396,SWD,0.7225818967
Visual,36,36.1,1396,Still,1.190528267
Visual,36,36.1,1396,Moving,0.7473713041
Visual,36,36.1,1397,SWD,1.424553236
Visual,36,36.1,1397,Still,1.732340759
Visual,36,36.1,1397,Moving,1.28457955
Visual,36,36.1,1398,SWD,4.935622318
Visual,36,36.1,1398,Still,5.609408834
